address,addressObj/city,addressObj/country,addressObj/postalcode,addressObj/street1,addressObj/street2,ancestorLocations/0/id,ancestorLocations/0/name,ancestorLocations/0/subcategory,ancestorLocations/1/id,ancestorLocations/1/name,ancestorLocations/1/subcategory,ancestorLocations/2/id,ancestorLocations/2/name,ancestorLocations/2/subcategory,ancestorLocations/3/id,ancestorLocations/3/name,ancestorLocations/3/subcategory,category,cuisines/0,cuisines/1,cuisines/2,cuisines/3,cuisines/4,cuisines/5,cuisines/6,description,dietaryRestrictions/0,dietaryRestrictions/1,dietaryRestrictions/2,dietaryRestrictions/3,dietaryRestrictions/4,dishes/0,dishes/1,dishes/2,dishes/3,dishes/4,dishes/5,dishes/6,dishes/7,dishes/8,dishes/9,dishes/10,dishes/11,dishes/12,dishes/13,dishes/14,dishes/15,dishes/16,dishes/17,dishes/18,dishes/19,dishes/20,dishes/21,dishes/22,dishes/23,dishes/24,dishes/25,dishes/26,dishes/27,dishes/28,dishes/29,email,establishmentTypes/0,establishmentTypes/1,establishmentTypes/2,features/0,features/1,features/2,features/3,features/4,features/5,features/6,features/7,features/8,features/9,features/10,features/11,features/12,features/13,features/14,features/15,features/16,features/17,features/18,features/19,features/20,features/21,features/22,features/23,hours,hours/timezone,hours/weekRanges/0/0/close,hours/weekRanges/0/0/closeHours,hours/weekRanges/0/0/open,hours/weekRanges/0/0/openHours,hours/weekRanges/0/1/close,hours/weekRanges/0/1/closeHours,hours/weekRanges/0/1/open,hours/weekRanges/0/1/openHours,hours/weekRanges/0/2/close,hours/weekRanges/0/2/closeHours,hours/weekRanges/0/2/open,hours/weekRanges/0/2/openHours,hours/weekRanges/1/0/close,hours/weekRanges/1/0/closeHours,hours/weekRanges/1/0/open,hours/weekRanges/1/0/openHours,hours/weekRanges/1/1/close,hours/weekRanges/1/1/closeHours,hours/weekRanges/1/1/open,hours/weekRanges/1/1/openHours,hours/weekRanges/1/2/close,hours/weekRanges/1/2/closeHours,hours/weekRanges/1/2/open,hours/weekRanges/1/2/openHours,hours/weekRanges/2/0/close,hours/weekRanges/2/0/closeHours,hours/weekRanges/2/0/open,hours/weekRanges/2/0/openHours,hours/weekRanges/2/1/close,hours/weekRanges/2/1/closeHours,hours/weekRanges/2/1/open,hours/weekRanges/2/1/openHours,hours/weekRanges/2/2/close,hours/weekRanges/2/2/closeHours,hours/weekRanges/2/2/open,hours/weekRanges/2/2/openHours,hours/weekRanges/3/0/close,hours/weekRanges/3/0/closeHours,hours/weekRanges/3/0/open,hours/weekRanges/3/0/openHours,hours/weekRanges/3/1/close,hours/weekRanges/3/1/closeHours,hours/weekRanges/3/1/open,hours/weekRanges/3/1/openHours,hours/weekRanges/3/2/close,hours/weekRanges/3/2/closeHours,hours/weekRanges/3/2/open,hours/weekRanges/3/2/openHours,hours/weekRanges/4/0/close,hours/weekRanges/4/0/closeHours,hours/weekRanges/4/0/open,hours/weekRanges/4/0/openHours,hours/weekRanges/4/1/close,hours/weekRanges/4/1/closeHours,hours/weekRanges/4/1/open,hours/weekRanges/4/1/openHours,hours/weekRanges/4/2/close,hours/weekRanges/4/2/closeHours,hours/weekRanges/4/2/open,hours/weekRanges/4/2/openHours,hours/weekRanges/5/0/close,hours/weekRanges/5/0/closeHours,hours/weekRanges/5/0/open,hours/weekRanges/5/0/openHours,hours/weekRanges/5/1/close,hours/weekRanges/5/1/closeHours,hours/weekRanges/5/1/open,hours/weekRanges/5/1/openHours,hours/weekRanges/5/2/close,hours/weekRanges/5/2/closeHours,hours/weekRanges/5/2/open,hours/weekRanges/5/2/openHours,hours/weekRanges/6/0/close,hours/weekRanges/6/0/closeHours,hours/weekRanges/6/0/open,hours/weekRanges/6/0/openHours,hours/weekRanges/6/1/close,hours/weekRanges/6/1/closeHours,hours/weekRanges/6/1/open,hours/weekRanges/6/1/openHours,hours/weekRanges/6/2/close,hours/weekRanges/6/2/closeHours,hours/weekRanges/6/2/open,hours/weekRanges/6/2/openHours,id,input,isClaimedIcon,isClaimedText,isClosed,isLongClosed,isNearbyResult,latitude,localAddress,localName,locationString,longitude,mealTypes/0,mealTypes/1,mealTypes/2,mealTypes/3,mealTypes/4,mealTypes/5,menuWebUrl,name,numberOfReviews,openNowText,orderOnline/0/buttonText,orderOnline/0/canProvideTimeslots,orderOnline/0/headerText,orderOnline/0/logoUrl,orderOnline/0/offerURL,orderOnline/0/provider,orderOnline/0/providerDisplayName,orderOnline/0/providerId,orderOnline/0/providerType,ownersTopReasons,ownersTopReasons/sectionHeader,ownersTopReasons/sponsoredBy,ownersTopReasons/topReasons/0/header,ownersTopReasons/topReasons/0/image_url,ownersTopReasons/topReasons/0/isSearchTerm,ownersTopReasons/topReasons/0/keyword,ownersTopReasons/topReasons/0/linkText,ownersTopReasons/topReasons/0/rank,ownersTopReasons/topReasons/0/review/rating,ownersTopReasons/topReasons/0/review/reviewId,ownersTopReasons/topReasons/0/review/screenName,ownersTopReasons/topReasons/0/text,ownersTopReasons/topReasons/1/header,ownersTopReasons/topReasons/1/image_url,ownersTopReasons/topReasons/1/isSearchTerm,ownersTopReasons/topReasons/1/keyword,ownersTopReasons/topReasons/1/linkText,ownersTopReasons/topReasons/1/rank,ownersTopReasons/topReasons/1/review/rating,ownersTopReasons/topReasons/1/review/reviewId,ownersTopReasons/topReasons/1/review/screenName,ownersTopReasons/topReasons/1/text,ownersTopReasons/topReasons/2/header,ownersTopReasons/topReasons/2/image_url,ownersTopReasons/topReasons/2/isSearchTerm,ownersTopReasons/topReasons/2/keyword,ownersTopReasons/topReasons/2/linkText,ownersTopReasons/topReasons/2/rank,ownersTopReasons/topReasons/2/review/rating,ownersTopReasons/topReasons/2/review/reviewId,ownersTopReasons/topReasons/2/review/screenName,ownersTopReasons/topReasons/2/text,phone,photoCount,priceLevel,priceRange,rankingDenominator,rankingPosition,rankingString,rating,ratingHistogram/count1,ratingHistogram/count2,ratingHistogram/count3,ratingHistogram/count4,ratingHistogram/count5,rawRanking,reviewTags/0/reviews,reviewTags/0/text,reviewTags/1/reviews,reviewTags/1/text,reviewTags/2/reviews,reviewTags/2/text,reviewTags/3/reviews,reviewTags/3/text,reviewTags/4/reviews,reviewTags/4/text,reviewTags/5/reviews,reviewTags/5/text,reviewTags/6/reviews,reviewTags/6/text,reviewTags/7/reviews,reviewTags/7/text,reviewTags/8/reviews,reviewTags/8/text,reviewTags/9/reviews,reviewTags/9/text,reviewTags/10/reviews,reviewTags/10/text,reviewTags/11/reviews,reviewTags/11/text,reviewTags/12/reviews,reviewTags/12/text,reviewTags/13/reviews,reviewTags/13/text,reviewTags/14/reviews,reviewTags/14/text,reviewTags/15/reviews,reviewTags/15/text,reviewTags/16/reviews,reviewTags/16/text,reviewTags/17/reviews,reviewTags/17/text,reviewTags/18/reviews,reviewTags/18/text,reviewTags/19/reviews,reviewTags/19/text,reviewTags/20/reviews,reviewTags/20/text,reviewTags/21/reviews,reviewTags/21/text,reviewTags/22/reviews,reviewTags/22/text,reviewTags/23/reviews,reviewTags/23/text,reviewTags/24/reviews,reviewTags/24/text,reviewTags/25/reviews,reviewTags/25/text,reviewTags/26/reviews,reviewTags/26/text,reviewTags/27/reviews,reviewTags/27/text,reviewTags/28/reviews,reviewTags/28/text,reviewTags/29/reviews,reviewTags/29/text,subcategories/0,travelerChoiceAward,type,webUrl,website
"78C W.A Silva Mawatha, Colombo 00600 Sri Lanka",Colombo,Sri Lanka,600,78C W.A Silva Mawatha,,293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Indian,Fast Food,Asian,Street Food,,,,"An Indian streetfood takeaway and car service outlet serving the best Chaats, Kerala Parotas and Curries in Colombo.",Vegetarian friendly,Vegan options,,,,Pani Puri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,Takeout,Outdoor Seating,Seating,Parking Available,Street Parking,Cash Only,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1320,22:00,1080,18:00,,,,,,,,,,,,,,,,,,,,,1320,22:00,1080,18:00,,,,,,,,,1320,22:00,1080,18:00,,,,,,,,,1320,22:00,1080,18:00,,,,,,,,,1320,22:00,1080,18:00,,,,,,,,,1320,22:00,1080,18:00,,,,,,,,,12065915,Colombo,FALSE,,FALSE,FALSE,FALSE,6.876141,,,"Colombo, Western Province",79.864235,Dinner,,,,,,,The Chaat Kade,22,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 734 9329,16,$,,880,232,#232 of 880 Restaurants in Colombo,4.5,0,1,1,5,15,3.223795891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast food,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d12065915-Reviews-The_Chaat_Kade-Colombo_Western_Province.html,http://www.facebook.com/thechaatkade/?fref=ts
"Colombo - Galle Main Rd Level 1 - 69, One Galle Face Mall, Colombo Sri Lanka",Colombo,Sri Lanka,,Colombo - Galle Main Rd,"Level 1 - 69, One Galle Face Mall",293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Indian,Asian,,,,,,Begin your culinary journey across India here at Bombay Borough. Our modern Indian Bar and Eatery,Vegetarian friendly,Vegan options,,,,Mutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bombayborough@mrsinternational.lk,Restaurants,,,Delivery,Takeout,Reservations,Seating,Highchairs Available,Serves Alcohol,American Express,Mastercard,Visa,Accepts Credit Cards,Table Service,Family style,,,,,,,,,,,,,,Asia/Colombo,1350,22:30,720,12:00,,,,,,,,,1350,22:30,720,12:00,,,,,,,,,1350,22:30,720,12:00,,,,,,,,,1350,22:30,720,12:00,,,,,,,,,1350,22:30,720,12:00,,,,,,,,,1350,22:30,720,12:00,,,,,,,,,1350,22:30,720,12:00,,,,,,,,,19799169,Colombo,TRUE,,FALSE,FALSE,FALSE,6.926711,,,"Colombo, Western Province",79.8446,Lunch,Dinner,Drinks,,,,https://drive.google.com/file/d/1V4w0a5TknJqqV4SzS1cVWa-mwK0vol3s/view?usp=sharing,Bombay Borough,41,Open Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 76 761 1011,99,$$ - $$$,,880,198,#198 of 880 Restaurants in Colombo,4,5,1,3,10,22,3.284078598,6,indian food,2,great place to have,2,our waiter,4,dishes,7,ambience,2,vegetarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d19799169-Reviews-Bombay_Borough-Colombo_Western_Province.html,https://www.bombayborough.com
"101/11 Hunupitiya Lake Road, Colombo 02. The Goldblock, 7th floor, Colombo 00200 Sri Lanka",Colombo,Sri Lanka,200,"101/11 Hunupitiya Lake Road, Colombo 02.","The Goldblock, 7th floor",293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Steakhouse,German,Fast Food,European,Grill,Pub,,"Berlin Sky Lounge is a unique German Restaurant & Pub. Located right in the heart of Colombo City Center with stunning rooftop views of the Colombo skyline and famous Beira Lake.We serve great food and drinks including homemade German sausages,sauerkraut,Schnitzel, Steaks, Burgers, potato salad etc etc. Great drinks. We play DJ music every Wednesday,Thursday, Friday,Saturday till late.",,,,,,Schnitzel,Pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manager@berlinskylounge.com,Restaurants,,,Delivery,Takeout,Reservations,Outdoor Seating,Seating,Parking Available,Free off-street parking,Serves Alcohol,Full Bar,American Express,Mastercard,Visa,Free Wifi,Table Service,,,,,,,,,,,,Asia/Colombo,1500,1:00,1020,17:00,,,,,,,,,1500,1:00,1020,17:00,,,,,,,,,1500,1:00,1020,17:00,,,,,,,,,1500,1:00,1020,17:00,,,,,,,,,1500,1:00,1020,17:00,,,,,,,,,1560,2:00,1020,17:00,,,,,,,,,1560,2:00,1020,17:00,,,,,,,,,10637279,Colombo,TRUE,,FALSE,FALSE,FALSE,6.915676,,,"Colombo, Western Province",79.85667,Dinner,Late Night,Drinks,,,,http://www.berlinskylounge.com/menu.php,Berlin Sky Lounge,83,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 11 4 366388,85,$$ - $$$,,880,175,#175 of 880 Restaurants in Colombo,4,5,5,11,28,34,3.322926044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d10637279-Reviews-Berlin_Sky_Lounge-Colombo_Western_Province.html,http://www.berlinskylounge.com
"2 York St Fort, Colombo Sri Lanka",Colombo,Sri Lanka,,2 York St,Fort,293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Bar,Asian,Pub,Sri Lankan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,Reservations,Seating,Parking Available,Validated Parking,Highchairs Available,Serves Alcohol,Full Bar,Table Service,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133411,Colombo,FALSE,,FALSE,FALSE,FALSE,6.937515,,,"Colombo, Western Province",79.845184,Breakfast,Lunch,Dinner,,,,,Harbour Room,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 11 2 320391,96,$$ - $$$,,800,237,"#237 of 1,135 places to eat in Colombo",3.5,7,4,19,49,20,3.263170004,3,beef,2,variety of sea food,9,goh,6,spread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d1133411-Reviews-Harbour_Room-Colombo_Western_Province.html,http://www.grandoriental.com/dine-in.php
"25 Havelock Road, Colombo Sri Lanka",Colombo,Sri Lanka,,25 Havelock Road,,293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Asian,Korean,,,,,,,,,,,,Pork,Kimchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,Takeout,Reservations,Seating,Serves Alcohol,Table Service,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,870,14:30,720,12:00,1350,22:30,1080,18:00,,,,,870,14:30,720,12:00,1350,22:30,1080,18:00,,,,,870,14:30,720,12:00,1350,22:30,1080,18:00,,,,,870,14:30,720,12:00,1350,22:30,1080,18:00,,,,,870,14:30,720,12:00,1350,22:30,1080,18:00,,,,,870,14:30,720,12:00,1350,22:30,1080,18:00,,,,,870,14:30,720,12:00,1350,22:30,1080,18:00,,,,,3209310,Colombo,FALSE,,FALSE,FALSE,FALSE,6.895333,,,"Colombo, Western Province",79.86092,Lunch,Dinner,,,,,,Han Gook Gwan,49,Open Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 11 2 587961,39,$$ - $$$,,880,436,#436 of 880 Restaurants in Colombo,3.5,9,3,9,18,10,3.05448842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d3209310-Reviews-Han_Gook_Gwan-Colombo_Western_Province.html,
"No.39, 6 Initium Rd Initium Rd,, Dehiwala-Mount Lavinia 10350 Sri Lanka",Dehiwala-Mount Lavinia,Sri Lanka,10350,"No.39, 6 Initium Rd","Initium Rd,",499079,Dehiwala-Mount Lavinia,Municipality,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27703970,Colombo,FALSE,,FALSE,FALSE,TRUE,6.84019,,,"Dehiwala-Mount Lavinia, Western Province",79.87116,,,,,,,,I Beach Restaurant,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,110,34,#34 of 110 Restaurants in Dehiwala-Mount Lavinia,4.5,0,0,1,0,2,3.076978922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g499079-d27703970-Reviews-I_Beach_Restaurant-Dehiwala_Mount_Lavinia_Western_Province.html,
"37 Lily Avenue Wellawatta, Colombo 00600 Sri Lanka",Colombo,Sri Lanka,600,37 Lily Avenue,Wellawatta,293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Indian,Asian,,,,,,,Vegetarian friendly,Vegan options,Halal,,,Naan,Biryani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@chola.lk,Restaurants,,,Delivery,Takeout,Reservations,Seating,Parking Available,Street Parking,Free off-street parking,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13237238,Colombo,TRUE,,FALSE,FALSE,FALSE,6.874306,,,"Colombo, Western Province",79.85891,Lunch,Dinner,,,,,http://www.chola.lk#ourmenu,Chola Authentic Indian Restaurant,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 11 4 363118,35,$$ - $$$,,800,283,"#283 of 1,135 places to eat in Colombo",3.5,5,6,3,14,17,3.215465546,4,naan,8,biryani,4,galle face,2,visited with family,3,branch,6,spicy,5,dishes,2,waiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d13237238-Reviews-Chola_Authentic_Indian_Restaurant-Colombo_Western_Province.html,http://www.chola.lk
"Chatham Street 100, Colombo Sri Lanka",Colombo,Sri Lanka,,Chatham Street 100,,293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Asian,Diner,Sri Lankan,,,,,,Vegetarian friendly,,,,,Roti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,Takeout,Seating,,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1320,22:00,360,6:00,,,,,,,,,1320,22:00,360,6:00,,,,,,,,,1320,22:00,360,6:00,,,,,,,,,1320,22:00,360,6:00,,,,,,,,,1320,22:00,360,6:00,,,,,,,,,1320,22:00,360,6:00,,,,,,,,,1320,22:00,360,6:00,,,,,,,,,7345843,Colombo,TRUE,,FALSE,FALSE,FALSE,6.9342,,,"Colombo, Western Province",79.84486,Breakfast,Lunch,Dinner,,,,,Hotel de Pilawoos,65,Open Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 11 2 399980,34,$,,880,267,#267 of 880 Restaurants in Colombo,3.5,7,0,20,24,14,3.182608843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d7345843-Reviews-Hotel_de_Pilawoos-Colombo_Western_Province.html,http://www.yamu.lk/place/Pillawoos_hotel
"43/6A De Alwis Avenue Off De Saram Road, Dehiwala-Mount Lavinia 10370 Sri Lanka",Dehiwala-Mount Lavinia,Sri Lanka,10370,43/6A De Alwis Avenue,Off De Saram Road,499079,Dehiwala-Mount Lavinia,Municipality,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Chinese,Asian,Fusion,NorthWestern Chinese,Sri Lankan,,,"JoJo's is a restaurant on the Mount Lavinia Beach. Ideal venue for a relaxing drink or meal. We serve an extensive choice Asian and Western food, beer and wine. You can bring your own booze (Cover charge USD 4) We also undertake private functions and have wide range of set menus to choose.",,,,,,Prawns,Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jojosplace8@gmail.com,Restaurants,,,Takeout,Outdoor Seating,Private Dining,Seating,Parking Available,Street Parking,Serves Alcohol,Wine and Beer,American Express,Mastercard,Visa,Free Wifi,Accepts Credit Cards,Table Service,Beach,BYOB,Dog Friendly,Family style,,,,,,,,Asia/Colombo,1440,0:00,660,11:00,,,,,,,,,1440,0:00,660,11:00,,,,,,,,,1440,0:00,660,11:00,,,,,,,,,1440,0:00,660,11:00,,,,,,,,,1440,0:00,660,11:00,,,,,,,,,1440,0:00,660,11:00,,,,,,,,,1440,0:00,660,11:00,,,,,,,,,8594809,Colombo,FALSE,,FALSE,FALSE,TRUE,6.841079,,,"Dehiwala-Mount Lavinia, Western Province",79.86287,Lunch,Dinner,Late Night,Drinks,,,,JoJo's Place,33,Open Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 753 0063,34,$$ - $$$,,88,13,#13 of 138 places to eat in Dehiwala-Mount Lavinia,4.5,1,0,4,10,18,3.274530649,3,cuttlefish,2,ate here,2,mount lavinia,6,beer,19,beach,2,sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g499079-d8594809-Reviews-JoJo_s_Place-Dehiwala_Mount_Lavinia_Western_Province.html,https://www.facebook.com/249341328426228
"422, Highlevel road Nawinna, Maharagama 70165 Sri Lanka",Maharagama,Sri Lanka,70165,"422, Highlevel road",Nawinna,7719299,Maharagama,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Italian,Indian,European,Asian,Sri Lankan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manager.nawinna@chcfood.lk,Restaurants,,,Seating,Table Service,,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,2040,10:00,1140,19:00,,,,,,,,,2040,10:00,1140,19:00,,,,,,,,,2040,10:00,1140,19:00,,,,,,,,,2040,10:00,1140,19:00,,,,,,,,,2040,10:00,1140,19:00,,,,,,,,,2040,10:00,1140,19:00,,,,,,,,,2040,10:00,1140,19:00,,,,,,,,,12822157,Colombo,FALSE,,FALSE,FALSE,TRUE,6.85515,,,"Maharagama, Western Province",79.913864,Dinner,,,,,,,Awanhala Nawinna,13,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 11 5 928026,8,$,,13,3,#3 of 21 places to eat in Maharagama,4,1,0,2,4,6,3.079008818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g7719299-d12822157-Reviews-Awanhala_Nawinna-Maharagama_Western_Province.html,
"284 Galle Road, Colombo Sri Lanka",Colombo,Sri Lanka,,284 Galle Road,,293962,Colombo,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Indian,Sri Lankan,,,,,,,Vegetarian friendly,,,,,Dosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,Takeout,Seating,Table Service,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1439,23:59,0,0:00,,,,,,,,,1439,23:59,0,0:00,,,,,,,,,1439,23:59,0,0:00,,,,,,,,,1439,23:59,0,0:00,,,,,,,,,1439,23:59,0,0:00,,,,,,,,,1439,23:59,0,0:00,,,,,,,,,1439,23:59,0,0:00,,,,,,,,,10475841,Colombo,FALSE,,FALSE,FALSE,FALSE,6.873558,,,"Colombo, Western Province",79.861694,Breakfast,Lunch,Dinner,,,,,Indo Ceylon Cafe & Dosa King,22,Open Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574611,17,$,,880,200,#200 of 880 Restaurants in Colombo,4.5,0,0,0,6,16,3.281064749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g293962-d10475841-Reviews-Indo_Ceylon_Cafe_Dosa_King-Colombo_Western_Province.html,https://www.facebook.com/Indo-Ceylon-Cafe-Dosa-King-164892100263749/
"217/5 Makola road, Kiribathgoda 11600 Sri Lanka",Kiribathgoda,Sri Lanka,11600,217/5 Makola road,,1954880,Kiribathgoda,City,2467812,Western Province,Province,293961,Sri Lanka,Country,,,,restaurant,Italian,Pizza,Cafe,Wine Bar,,,,"Real Italian food in Sri Lanka. IMPORTED 100% original ingredients in ITALY. We prepare pizza Dough with olive oil. No food preservations, no artificial colours and healthy. Food are made with all natural ingredients. Original Italian thin crust pizza, pasta, Lasagna and caffe'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pizzabounans@gmail.com,Restaurants,,,Delivery,Takeout,Reservations,Outdoor Seating,Private Dining,Seating,Wheelchair Accessible,Wine and Beer,American Express,Mastercard,Visa,Digital Payments,Cash Only,Accepts Credit Cards,Drive Thru,BYOB,,,,,,,,,,Asia/Colombo,1320,22:00,720,12:00,,,,,,,,,1320,22:00,840,14:00,,,,,,,,,1320,22:00,840,14:00,,,,,,,,,1320,22:00,840,14:00,,,,,,,,,1320,22:00,840,14:00,,,,,,,,,1320,22:00,720,12:00,,,,,,,,,1320,22:00,720,12:00,,,,,,,,,26630245,Colombo,FALSE,,FALSE,FALSE,TRUE,6.976877,,,"Kiribathgoda, Western Province",79.93482,Lunch,Dinner,Drinks,,,,,Pizza Buona,2,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 245 6060,20,,,9,1,#1 of 9 Restaurants in Kiribathgoda,5,0,0,0,0,2,3.074233055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g1954880-d26630245-Reviews-Pizza_Buona-Kiribathgoda_Western_Province.html,
