address,addressObj/city,addressObj/country,addressObj/postalcode,addressObj/state,addressObj/street1,addressObj/street2,ancestorLocations/0/abbreviation,ancestorLocations/0/id,ancestorLocations/0/name,ancestorLocations/0/subcategory,ancestorLocations/1/abbreviation,ancestorLocations/1/id,ancestorLocations/1/name,ancestorLocations/1/subcategory,ancestorLocations/2/abbreviation,ancestorLocations/2/id,ancestorLocations/2/name,ancestorLocations/2/subcategory,ancestorLocations/3/abbreviation,ancestorLocations/3/id,ancestorLocations/3/name,ancestorLocations/3/subcategory,ancestorLocations/4/abbreviation,ancestorLocations/4/id,ancestorLocations/4/name,ancestorLocations/4/subcategory,category,cuisines/0,cuisines/1,cuisines/2,cuisines/3,cuisines/4,cuisines/5,cuisines/6,cuisines/7,description,dietaryRestrictions/0,dietaryRestrictions/1,dietaryRestrictions/2,dishes/0,dishes/1,dishes/2,dishes/3,dishes/4,dishes/5,dishes/6,dishes/7,dishes/8,dishes/9,dishes/10,dishes/11,dishes/12,dishes/13,dishes/14,dishes/15,dishes/16,dishes/17,dishes/18,dishes/19,dishes/20,dishes/21,email,establishmentTypes/0,establishmentTypes/1,establishmentTypes/2,establishmentTypes/3,features/0,features/1,features/2,features/3,features/4,features/5,features/6,features/7,features/8,features/9,features/10,features/11,features/12,features/13,features/14,features/15,features/16,features/17,features/18,features/19,features/20,features/21,features/22,features/23,features/24,features/25,hours,hours/timezone,hours/weekRanges/0/0/close,hours/weekRanges/0/0/closeHours,hours/weekRanges/0/0/open,hours/weekRanges/0/0/openHours,hours/weekRanges/0/1/close,hours/weekRanges/0/1/closeHours,hours/weekRanges/0/1/open,hours/weekRanges/0/1/openHours,hours/weekRanges/1/0/close,hours/weekRanges/1/0/closeHours,hours/weekRanges/1/0/open,hours/weekRanges/1/0/openHours,hours/weekRanges/1/1/close,hours/weekRanges/1/1/closeHours,hours/weekRanges/1/1/open,hours/weekRanges/1/1/openHours,hours/weekRanges/2/0/close,hours/weekRanges/2/0/closeHours,hours/weekRanges/2/0/open,hours/weekRanges/2/0/openHours,hours/weekRanges/2/1/close,hours/weekRanges/2/1/closeHours,hours/weekRanges/2/1/open,hours/weekRanges/2/1/openHours,hours/weekRanges/3/0/close,hours/weekRanges/3/0/closeHours,hours/weekRanges/3/0/open,hours/weekRanges/3/0/openHours,hours/weekRanges/3/1/close,hours/weekRanges/3/1/closeHours,hours/weekRanges/3/1/open,hours/weekRanges/3/1/openHours,hours/weekRanges/4/0/close,hours/weekRanges/4/0/closeHours,hours/weekRanges/4/0/open,hours/weekRanges/4/0/openHours,hours/weekRanges/4/1/close,hours/weekRanges/4/1/closeHours,hours/weekRanges/4/1/open,hours/weekRanges/4/1/openHours,hours/weekRanges/5/0/close,hours/weekRanges/5/0/closeHours,hours/weekRanges/5/0/open,hours/weekRanges/5/0/openHours,hours/weekRanges/5/1/close,hours/weekRanges/5/1/closeHours,hours/weekRanges/5/1/open,hours/weekRanges/5/1/openHours,hours/weekRanges/6/0/close,hours/weekRanges/6/0/closeHours,hours/weekRanges/6/0/open,hours/weekRanges/6/0/openHours,hours/weekRanges/6/1/close,hours/weekRanges/6/1/closeHours,hours/weekRanges/6/1/open,hours/weekRanges/6/1/openHours,id,input,isClaimedIcon,isClaimedText,isClosed,isLongClosed,isNearbyResult,latitude,localAddress,localLangCode,localName,locationString,longitude,mealTypes/0,mealTypes/1,mealTypes/2,mealTypes/3,mealTypes/4,mealTypes/5,menuWebUrl,name,nearestMetroStations/0/address,nearestMetroStations/0/distance,nearestMetroStations/0/latitude,nearestMetroStations/0/lines/0/id,nearestMetroStations/0/lines/0/lineName,nearestMetroStations/0/lines/0/lineSymbol,nearestMetroStations/0/lines/0/systemName,nearestMetroStations/0/lines/0/systemSymbol,nearestMetroStations/0/lines/0/type,nearestMetroStations/0/localAddress,nearestMetroStations/0/localName,nearestMetroStations/0/longitude,nearestMetroStations/0/name,nearestMetroStations/1/address,nearestMetroStations/1/distance,nearestMetroStations/1/latitude,nearestMetroStations/1/lines/0/id,nearestMetroStations/1/lines/0/lineName,nearestMetroStations/1/lines/0/lineSymbol,nearestMetroStations/1/lines/0/systemName,nearestMetroStations/1/lines/0/systemSymbol,nearestMetroStations/1/lines/0/type,nearestMetroStations/1/localAddress,nearestMetroStations/1/localName,nearestMetroStations/1/longitude,nearestMetroStations/1/name,nearestMetroStations/2/address,nearestMetroStations/2/distance,nearestMetroStations/2/latitude,nearestMetroStations/2/lines/0/id,nearestMetroStations/2/lines/0/lineName,nearestMetroStations/2/lines/0/lineSymbol,nearestMetroStations/2/lines/0/systemName,nearestMetroStations/2/lines/0/systemSymbol,nearestMetroStations/2/lines/0/type,nearestMetroStations/2/localAddress,nearestMetroStations/2/localName,nearestMetroStations/2/longitude,nearestMetroStations/2/name,numberOfReviews,openNowText,orderOnline/0/buttonText,orderOnline/0/canProvideTimeslots,orderOnline/0/headerText,orderOnline/0/logoUrl,orderOnline/0/offerURL,orderOnline/0/provider,orderOnline/0/providerDisplayName,orderOnline/0/providerId,orderOnline/0/providerType,ownersTopReasons,ownersTopReasons/sectionHeader,ownersTopReasons/sponsoredBy,ownersTopReasons/topReasons/0/header,ownersTopReasons/topReasons/0/image_url,ownersTopReasons/topReasons/0/isSearchTerm,ownersTopReasons/topReasons/0/keyword,ownersTopReasons/topReasons/0/linkText,ownersTopReasons/topReasons/0/rank,ownersTopReasons/topReasons/0/review,ownersTopReasons/topReasons/0/text,ownersTopReasons/topReasons/1/header,ownersTopReasons/topReasons/1/image_url,ownersTopReasons/topReasons/1/isSearchTerm,ownersTopReasons/topReasons/1/keyword,ownersTopReasons/topReasons/1/linkText,ownersTopReasons/topReasons/1/rank,ownersTopReasons/topReasons/1/review,ownersTopReasons/topReasons/1/text,ownersTopReasons/topReasons/2/header,ownersTopReasons/topReasons/2/image_url,ownersTopReasons/topReasons/2/isSearchTerm,ownersTopReasons/topReasons/2/keyword,ownersTopReasons/topReasons/2/linkText,ownersTopReasons/topReasons/2/rank,ownersTopReasons/topReasons/2/review,ownersTopReasons/topReasons/2/text,phone,photoCount,priceLevel,priceRange,rankingDenominator,rankingPosition,rankingString,rating,ratingHistogram/count1,ratingHistogram/count2,ratingHistogram/count3,ratingHistogram/count4,ratingHistogram/count5,rawRanking,reviewTags/0/reviews,reviewTags/0/text,reviewTags/1/reviews,reviewTags/1/text,reviewTags/2/reviews,reviewTags/2/text,reviewTags/3/reviews,reviewTags/3/text,reviewTags/4/reviews,reviewTags/4/text,reviewTags/5/reviews,reviewTags/5/text,reviewTags/6/reviews,reviewTags/6/text,reviewTags/7/reviews,reviewTags/7/text,reviewTags/8/reviews,reviewTags/8/text,reviewTags/9/reviews,reviewTags/9/text,reviewTags/10/reviews,reviewTags/10/text,reviewTags/11/reviews,reviewTags/11/text,reviewTags/12/reviews,reviewTags/12/text,reviewTags/13/reviews,reviewTags/13/text,reviewTags/14/reviews,reviewTags/14/text,reviewTags/15/reviews,reviewTags/15/text,reviewTags/16/reviews,reviewTags/16/text,reviewTags/17/reviews,reviewTags/17/text,reviewTags/18/reviews,reviewTags/18/text,reviewTags/19/reviews,reviewTags/19/text,reviewTags/20/reviews,reviewTags/20/text,reviewTags/21/reviews,reviewTags/21/text,reviewTags/22/reviews,reviewTags/22/text,reviewTags/23/reviews,reviewTags/23/text,reviewTags/24/reviews,reviewTags/24/text,reviewTags/25/reviews,reviewTags/25/text,reviewTags/26/reviews,reviewTags/26/text,reviewTags/27/reviews,reviewTags/27/text,subcategories/0,travelerChoiceAward,type,webUrl,website
"32/1/1 , Saranankara Road Kandy Sri Lanka . 18 Bogodawatta Road Suduhumpola Kandy, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,"32/1/1 , Saranankara Road Kandy Sri Lanka",. 18 Bogodawatta Road Suduhumpola Kandy,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Asian,Soups,Sri Lankan,Central Asian,,,,,,Vegetarian friendly,Vegan options,,Noodle,Curry,Beef,Fish,,,,,,,,,,,,,,,,,,,mangogarden32@hotmail.com,Restaurants,,,,Delivery,Reservations,Outdoor Seating,Buffet,Seating,Parking Available,Street Parking,Free off-street parking,Highchairs Available,Wine and Beer,Free Wifi,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,Asia/Colombo,1320,22:00,450,07:30,,,,,1320,22:00,450,07:30,,,,,1350,22:30,450,07:30,,,,,1320,22:00,450,07:30,,,,,1320,22:00,450,07:30,,,,,1350,22:30,450,07:30,,,,,1320,22:00,450,07:30,,,,,6405495,Kandy,true,,false,false,false,7.288122,,,,"Kandy, Kandy District, Central Province",80.6423,Breakfast,Lunch,Dinner,Drinks,,,,Mango Garden  Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 235135,40,$$ - $$$,,321,27,#27 of 321 Restaurants in Kandy,4,7,12,27,52,92,3.740952253,18,curry,10,chicken,3,homemade food,2,mr malik,2,room was clean,3,days in sri lanka,2,rooftop terrace,2,enjoyed our stay,6,tuk tuk,2,service was slow,2,backpackers,4,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d6405495-Reviews-Mango_Garden_Restaurant-Kandy_Kandy_District_Central_Province.html,http://mangogarden.lk
"30 Colombo Street The Radh Hotel, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,30 Colombo Street,The Radh Hotel,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Japanese,Sushi,Asian,,,,,,"Cafe Nihonbashi is an extension of Nihonbashi Restaurant, Colombo. The restaurant serves up casual washoku and the menu includes many Japanese favourites; Tempura, Okonomiyaki, Donburi, Sashimi and Sushi. The restaurant is open for both lunch and dinner from 12noon to 10:00pm daily.",Vegetarian friendly,Vegan options,,,,,,,,,,,,,,,,,,,,,,,,reservations@theradh.lk,Restaurants,,,,Reservations,Seating,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15119643,Kandy,false,,false,false,false,7.294231,,,,"Kandy, Kandy District, Central Province",80.638664,Dinner,,,,,,,Cafe Nihonbashi Kandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 843 7423,25,$$ - $$$,,321,86,#86 of 321 Restaurants in Kandy,4,3,3,3,5,22,3.205451488,4,bento box,2,fish soup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d15119643-Reviews-Cafe_Nihonbashi_Kandy-Kandy_Kandy_District_Central_Province.html,http://www.theradh.lk/restaurant/
"No. 37 Yatinuwara Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,No. 37 Yatinuwara Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,American,Bar,International,European,Pub,Sri Lankan,,,The Last Drop Pub & Restaurant located in the centre of the Kandy city. Restaurant style is from quick service to midscale and upscale. The Pub and restaurant is affiliated to Kandy City Hotel managed by Earl's Court Group and all are welcome to feel the difference.,Vegetarian friendly,Vegan options,,,,,,,,,,,,,,,,,,,,,,,,fnb@kandycityhotel.lk,Restaurants,,,,Takeout,Reservations,Outdoor Seating,Seating,Television,Serves Alcohol,Full Bar,Wine and Beer,Free Wifi,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,,,Asia/Colombo,1410,23:30,660,11:00,,,,,1410,23:30,660,11:00,,,,,1410,23:30,660,11:00,,,,,1410,23:30,660,11:00,,,,,1410,23:30,660,11:00,,,,,1410,23:30,660,11:00,,,,,1410,23:30,660,11:00,,,,,13416278,Kandy,true,,false,false,false,7.293954,,,,"Kandy, Kandy District, Central Province",80.635826,Lunch,Dinner,Drinks,,,,,The Last Drop Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 220002,41,$$ - $$$,,321,115,#115 of 321 Restaurants in Kandy,4,4,3,3,10,14,3.121608973,2,chilled beer,3,kandy town,4,atmosphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d13416278-Reviews-The_Last_Drop_Restaurant-Kandy_Kandy_District_Central_Province.html,http://www.facebook.com/LastDropKandy
"Sangaraja Mawatha 34 B sangaraja Maratha, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,Sangaraja Mawatha,34 B sangaraja Maratha,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Asian,Sri Lankan,,,,,,,"A big bay window situated in front of Kandy lake, at about 900 meters from the center, a dynamic place serving clean Western, Arabic, Chinese & Sri Lankan food. A minimalist designed relaxing new restaurant where you can find original and delicate food. Looking through the opened kitchen, you can see how the meals you're going to eat are prepared. Beer, Italian coffee, fruit juice, smoking area. best coffee in town. natural cofee",Vegetarian friendly,Vegan options,,Curry,Roti,,,,,,,,,,,,,,,,,,,,,sam.ajee@icloud.com,Restaurants,,,,Takeout,Reservations,Seating,Free Wifi,Table Service,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,540,09:00,,,,,1320,22:00,480,08:00,,,,,9870413,Kandy,false,,false,false,false,7.288832,,,,"Kandy, Kandy District, Central Province",80.644646,Breakfast,Lunch,Dinner,Brunch,,,,Citrus Cafe and Restaurent And Natural Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 700 2935,34,$$ - $$$,,252,73,#73 of 381 places to eat in Kandy,4,10,0,0,23,39,3.279602289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d9870413-Reviews-Citrus_Cafe_and_Restaurent_And_Natural_Coffee-Kandy_Kandy_District_Central_Provin.html,http://www.facebook.com/Citrus-Cafe-1667316763544009/info
"86 Colombo Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,86 Colombo Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Indian,Asian,Sri Lankan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,Seating,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13401003,Kandy,false,,false,false,false,7.29432,,,,"Kandy, Kandy District, Central Province",80.63684,Lunch,Dinner,,,,,,Madhavan's spicy food kandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 222634,5,$,,321,101,#101 of 321 Restaurants in Kandy,4.5,1,0,0,3,11,3.168590069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d13401003-Reviews-Madhavan_s_spicy_food_kandy-Kandy_Kandy_District_Central_Province.html,
"941 Gatambe, Peradeniya 20000 Sri Lanka",Peradeniya,Sri Lanka,20000,,941,Gatambe,,1194819,Peradeniya,City,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Italian,Chinese,Indian,Asian,Singaporean,Sri Lankan,,,La Esquina Del Rio,,,,,,,,,,,,,,,,,,,,,,,,,,lamojorestaurants@gmail.com,Restaurants,,,,Delivery,Reservations,Outdoor Seating,Private Dining,Seating,Parking Available,Free off-street parking,Television,Wine and Beer,Mastercard,Accepts Credit Cards,Table Service,Live Music,Dog Friendly,Family style,,,,,,,,,,,,,Asia/Colombo,1380,23:00,840,14:00,,,,,1380,23:00,840,14:00,,,,,1380,23:00,840,14:00,,,,,1380,23:00,840,14:00,,,,,1380,23:00,840,14:00,,,,,1380,23:00,840,14:00,,,,,1380,23:00,840,14:00,,,,,24972245,Kandy,false,,false,false,false,7.271018,,,,"Peradeniya, Kandy District, Central Province",80.60437,Lunch,Dinner,Drinks,,,,,La Mojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 308 5323,47,,,13,3,#3 of 13 Restaurants in Peradeniya,5,0,0,0,0,17,3.418162107,2,the river,7,friendly staff,3,breeze,2,dj,2,runs,2,chill,2,dish,8,kandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g1194819-d24972245-Reviews-La_Mojo-Peradeniya_Kandy_District_Central_Province.html,
"37 Saranankara Road, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,37 Saranankara Road,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Asian,Sri Lankan,,,,,,,,Vegetarian friendly,Vegan options,,Juice & Smoothies,Noodle,Curry,Fish,,,,,,,,,,,,,,,,,,,,Restaurants,,,,Seating,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11979219,Kandy,false,,false,false,false,7.288028,,,,"Kandy, Kandy District, Central Province",80.64271,Lunch,Dinner,,,,,,No-Named Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 824 3164,41,$,,321,33,#33 of 321 Restaurants in Kandy,4.5,0,7,4,28,52,3.634386778,2,tasty meal,2,food was great,5,lassi,5,spicy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d11979219-Reviews-No_Named_Restaurant-Kandy_Kandy_District_Central_Province.html,
"No 6 Kotugodella Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,No 6 Kotugodella Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Seafood,Barbecue,Grill,,,,,"Located in the vibrant city of Kandy, Sri Lanka, kings kandy at Sam's Restaurant and open 24/7 Cafe invites you to embark on a culinary journey that blends flavors from around the world. Immerse yourself in the rich traditions of Sri Lankan fare to exotic Chinese, Japanese, and Western delights,, western delights,burgers and Italian cuisine, presented with a delectable halal twist. Whether you seek a hearty breakfast, a flavorsome lunch, or an intimate dinner, our diverse menu boasts something for every palate. Let our talented chefs take you on a gastronomic adventure that will leave your taste buds tantalized and your soul fulfilled.""",Vegetarian friendly,,,Fried rice,,,,,,,,,,,,,,,,,,,,,,kingskandy@hotmail.com,Restaurants,,,,Takeout,Reservations,Seating,Wine and Beer,Cash Only,Free Wifi,Table Service,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,4295263,Kandy,true,,false,false,false,7.29839,,,,"Kandy, Kandy District, Central Province",80.63668,Breakfast,Lunch,Dinner,Drinks,,,http://www.tripadvisor.com/MobileRestaurantMenu-g304138-d4295263-Kings_Kandy_At_Sam_s_Chinese_Restaurant-Kandy_Kandy_District_Central_Province.html,Kings Kandy At Sam's Chinese Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Open Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 70 306 9888,49,$$ - $$$,,321,126,#126 of 321 Restaurants in Kandy,3.5,9,6,4,10,20,3.091458797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d4295263-Reviews-Kings_Kandy_At_Sam_s_Chinese_Restaurant-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/profile.php?id=61567821510535
"Dalda Veediya Kandy, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,Dalda Veediya Kandy,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,American,Fast Food,,,,,,,People are generally so sick of curries after a few days that they are ready to try anything Western. But I would like to warn the fellow travellers about the long waiting lines and the terrible Sri Lankanized food served here. It is full of oil.The restaurant itself is very dirty and terribly over crowded. So please add this restuarant to your list.,,,,Burger,Fried,,,,,,,,,,,,,,,,,,,,,,Quick Bites,,,,Delivery,Takeout,Seating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244747,Kandy,false,,false,false,false,7.284452,,,,"Kandy, Kandy District, Central Province",80.624214,,,,,,,,KFC Kandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 202251,29,$$ - $$$,,7,4,#4 of 7 Quick Bites in Kandy,3,36,31,67,37,23,2.857189417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d2244747-Reviews-KFC_Kandy-Kandy_Kandy_District_Central_Province.html,http://www.cargillsceylon.com/OurBusinesses/KFC.aspx
"9 Devani Rajasinghe Mawatha Oak Ray Regency Hotel, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,9 Devani Rajasinghe Mawatha,Oak Ray Regency Hotel,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Asian,Sri Lankan,,,,,,,,Vegetarian friendly,,,,,,,,,,,,,,,,,,,,,,,,,regency@oakrayhotels.com,Restaurants,,,,Reservations,Seating,Parking Available,Validated Parking,Highchairs Available,Serves Alcohol,Free Wifi,Table Service,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,1439,23:59,0,00:00,,,,,3971317,Kandy,true,,false,false,false,7.274115,,,,"Kandy, Kandy District, Central Province",80.6076,Breakfast,Lunch,Dinner,,,,,Oak Ray Regency Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,Open Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 389141,113,$$ - $$$,,321,76,#76 of 321 Restaurants in Kandy,3.5,32,19,54,64,50,3.232528925,9,sri lanka,2,western food,2,local food,3,foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d3971317-Reviews-Oak_Ray_Regency_Restaurant-Kandy_Kandy_District_Central_Province.html,http://www.oakrayregency.com
"27 Peradeniya Rd, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,27 Peradeniya Rd,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Asian,Sri Lankan,,,,,,,,Vegetarian friendly,,,,,,,,,,,,,,,,,,,,,,,,,info@lyons.lk,Restaurants,,,,Takeout,Seating,Serves Alcohol,Table Service,,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1350,22:30,510,08:30,,,,,1350,22:30,510,08:30,,,,,1350,22:30,510,08:30,,,,,1350,22:30,510,08:30,,,,,1350,22:30,510,08:30,,,,,1350,22:30,510,08:30,,,,,1350,22:30,510,08:30,,,,,1133663,Kandy,true,,false,false,false,7.292467,,,,"Kandy, Kandy District, Central Province",80.63238,Breakfast,Lunch,Dinner,,,,,Lyon Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 4 946610,14,$$ - $$$,,321,185,#185 of 321 Restaurants in Kandy,3.5,12,6,12,25,12,3.022737741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d1133663-Reviews-Lyon_Cafe-Kandy_Kandy_District_Central_Province.html,http://www.restohetleugenpaleis.be/
"Sky View Grand Rooftop, Kandy, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,"Sky View Grand Rooftop, Kandy",,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Mexican,American,Cafe,,,,,,"The Chill ‘n Grill Cafe is located in Kandy. It is on the Roof Top of the Hotel Impala, No 50, Dalada Veediya, Kandy. Hotel Impala is just opposite the Swarnamahal Jewelry shop. We are a short stroll from the Temple of Tooth Relic. We have an open kitchen where our clients could see how our chef cooks the most delicious foods. We have bbq's that you could enjoy amidst calm music. Our restaurant",,,,Burger,Tacos,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,Takeout,Seating,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1350,22:30,630,10:30,,,,,1350,22:30,630,10:30,,,,,1350,22:30,630,10:30,,,,,1350,22:30,630,10:30,,,,,1350,22:30,630,10:30,,,,,1350,22:30,630,10:30,,,,,1350,22:30,630,10:30,,,,,15092476,Kandy,true,,false,false,false,7.293222,,,,"Kandy, Kandy District, Central Province",80.6359,Lunch,Dinner,,,,,,The Chill 'N Grill Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 71 345 9585,17,$,,321,74,#74 of 321 Restaurants in Kandy,4,11,0,0,5,38,3.237888575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d15092476-Reviews-The_Chill_N_Grill_Cafe-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/thechillngrillKandy/
